//pathway	mean_value	median_value	trimedmean_value	sd_value
25to44	0.0	0.0	0.0	0.0
25to45	0.039473684210526314	0.0	0.0	0.25512294937587565
25to46	0.14473684210526316	0.0	0.0	1.2617865362880898
25to47	0.013157894736842105	0.0	0.0	0.11470786693528089
25to48	1.5526315789473684	0.0	0.0	12.164861678174677
25to49	0.02631578947368421	0.0	0.0	0.16113631583445662
25to50	0.14473684210526316	0.0	0.0	1.2617865362880898
25to51	0.02631578947368421	0.0	0.0	0.22941573387056177
25to52	0.0	0.0	0.0	0.0
25to53	0.039473684210526314	0.0	0.0	0.25512294937587565
25to54	0.0	0.0	0.0	0.0
25to55	0.0	0.0	0.0	0.0
25to56	28.5	0.0	2.629032258064516	94.14350747661784
25to57	0.17105263157894737	0.0	0.0	1.2689960114960892
25to58	0.02631578947368421	0.0	0.0	0.22941573387056177
25to59	96.72368421052632	0.0	7.903225806451613	575.5441390240303
25to60	7.5131578947368425	0.0	0.03225806451612903	36.3356550038857
25to61	166.98684210526315	0.0	20.580645161290324	570.3785992577457
25to62	6.184210526315789	0.0	0.5967741935483871	25.538838671751588
25to63	2.4078947368421053	0.0	0.04838709677419355	8.76839419974406
25to64	33.171052631578945	0.0	0.3709677419354839	259.97453147865053
25to65	1.3289473684210527	0.0	0.0	6.089090042351127
25to66	8.789473684210526	0.0	0.25806451612903225	37.44589547225835
25to67	1.0789473684210527	0.0	0.0	6.137889230877852
25to68	0.013157894736842105	0.0	0.0	0.11470786693528089
25to69	0.06578947368421052	0.0	0.0	0.37720114230259955
25to70	75.82894736842105	0.0	1.6774193548387097	385.26695119645353
25to71	23.11842105263158	0.0	0.016129032258064516	169.67010870944145
25to72	0.09210526315789473	0.0	0.0	0.8029550685469662
25to73	39.86842105263158	0.0	0.8387096774193549	278.58673536765355
25to74	2.236842105263158	0.0	0.0	10.798602898588479
25to75	8.25	0.0	0.22580645161290322	34.434527246161906
25to76	17.223684210526315	0.0	0.11290322580645161	90.49914897341455
25to77	0.0	0.0	0.0	0.0
25to78	36.921052631578945	0.0	3.435483870967742	149.43304080493886
25to79	1.263157894736842	0.0	0.04838709677419355	6.6239332143425305
25to80	0.0	0.0	0.0	0.0
25to81	8.289473684210526	0.0	0.22580645161290322	61.245694442297726
25to82	0.13157894736842105	0.0	0.0	0.5964809080634607
25to83	4.368421052631579	0.0	0.0	28.650464617646563
26to27	47.828947368421055	6.0	16.419354838709676	114.77390971330198
26to28	6.4868421052631575	0.0	0.22580645161290322	33.701629405140096
26to29	41.35526315789474	6.5	23.951612903225808	77.54976104796513
26to30	11.5	0.0	0.4032258064516129	85.71837609287755
26to31	0.039473684210526314	0.0	0.0	0.34412360080584264
26to32	54.36842105263158	0.0	4.290322580645161	257.89681875278535
26to33	0.0	0.0	0.0	0.0
26to34	12.25	0.0	1.032258064516129	45.888887543718035
26to35	8.68421052631579	0.0	1.8870967741935485	31.991753323344977
26to36	0.09210526315789473	0.0	0.0	0.8029550685469662
26to37	18.75	0.0	5.048387096774194	66.9927608029405
26to38	0.40789473684210525	0.0	0.0	1.8703128549626655
26to39	0.0	0.0	0.0	0.0
26to40	177.05263157894737	123.5	147.11290322580646	175.56338986146605
26to41	20.236842105263158	0.0	2.6774193548387095	77.97330627354512
26to42	0.0	0.0	0.0	0.0
26to43	0.0	0.0	0.0	0.0
26to44	0.0	0.0	0.0	0.0
26to45	0.0	0.0	0.0	0.0
26to46	0.0	0.0	0.0	0.0
26to47	0.0	0.0	0.0	0.0
26to48	0.013157894736842105	0.0	0.0	0.11470786693528089
26to49	0.0	0.0	0.0	0.0
26to50	0.0	0.0	0.0	0.0
26to51	0.0	0.0	0.0	0.0
26to52	0.0	0.0	0.0	0.0
26to53	0.0	0.0	0.0	0.0
26to54	0.0	0.0	0.0	0.0
26to55	0.013157894736842105	0.0	0.0	0.11470786693528089
26to56	6.4868421052631575	0.0	0.45161290322580644	29.63848553083311
26to57	0.0	0.0	0.0	0.0
26to58	0.0	0.0	0.0	0.0
26to59	11.631578947368421	0.0	0.22580645161290322	90.10761597190523
26to60	0.06578947368421052	0.0	0.0	0.5735393346764044
26to61	12.868421052631579	0.0	1.435483870967742	43.748780434129635
26to62	8.618421052631579	0.0	1.564516129032258	30.59323110548613
26to63	5.368421052631579	0.0	0.03225806451612903	36.33248027326262
26to64	0.9605263157894737	0.0	0.016129032258064516	4.512030701649932
26to65	6.565789473684211	0.0	0.25806451612903225	43.35476460592408
26to66	1.8026315789473684	0.0	0.016129032258064516	7.138664182869893
26to67	3.486842105263158	0.0	0.0	16.89299138384723
26to68	0.2236842105263158	0.0	0.0	1.1266313707748579
26to69	0.0	0.0	0.0	0.0
26to70	1.7105263157894737	0.0	0.0	10.980972378890902
26to71	0.07894736842105263	0.0	0.0	0.4246773801287072
26to72	0.0	0.0	0.0	0.0
26to73	0.47368421052631576	0.0	0.0	3.039621398400471
26to74	0.0	0.0	0.0	0.0
26to75	0.06578947368421052	0.0	0.0	0.5735393346764044
26to76	0.3815789473684211	0.0	0.0	2.262547857398279
26to77	0.0	0.0	0.0	0.0
26to78	2.25	0.0	0.0	13.770620901034201
26to79	0.09210526315789473	0.0	0.0	0.8029550685469662
26to80	0.0	0.0	0.0	0.0
26to81	6.2894736842105265	0.0	0.11290322580645161	27.116448041474108
26to82	0.013157894736842105	0.0	0.0	0.11470786693528089
26to83	0.10526315789473684	0.0	0.0	0.9176629354822471
27to28	39.30263157894737	0.0	2.806451612903226	236.30370400464693
27to29	13.407894736842104	0.0	0.5483870967741935	61.78935779599999
27to30	0.10526315789473684	0.0	0.0	0.6017518285455349
27to31	0.0	0.0	0.0	0.0
27to32	2.4210526315789473	0.0	0.04838709677419355	11.612938942283
27to33	0.0	0.0	0.0	0.0
27to34	81.55263157894737	2.0	25.85483870967742	274.85595717208395
27to35	10.552631578947368	0.0	0.9032258064516129	38.92639027252749
27to36	0.09210526315789473	0.0	0.0	0.6962304518658051
27to37	188.1184210526316	14.0	88.53225806451613	406.44310687082276
27to38	34.421052631578945	0.0	12.161290322580646	81.21399931175984
27to39	0.40789473684210525	0.0	0.0	2.0731787610909476
27to40	157.72368421052633	38.5	96.54838709677419	262.0273572833804
27to41	24.56578947368421	9.5	14.629032258064516	46.2114951143301
27to42	0.27631578947368424	0.0	0.0	2.1884465370700825
