//pathway	mean_value	median_value	trimedmean_value	sd_value
03to37	235.85	19.5	123.0625	435.76976960920905
03to38	10.15	0.0	0.1875	37.2746209695156
03to39	123.95	16.5	65.125	238.08169208333337
03to40	0.0	0.0	0.0	0.0
03to41	0.0	0.0	0.0	0.0
03to42	454.7	319.5	318.5625	677.447616930055
03to43	0.05	0.0	0.0	0.22360679774997896
03to44	267.8	17.5	138.75	487.98647522241845
03to45	167.6	3.5	76.5	342.8234776705138
03to46	10.15	0.0	0.0	45.39217994324573
03to47	0.0	0.0	0.0	0.0
03to48	1254.0	1364.0	1219.6875	1045.333540324004
03to49	244.35	20.5	149.4375	416.5552057935229
03to50	0.0	0.0	0.0	0.0
03to51	0.0	0.0	0.0	0.0
03to52	0.0	0.0	0.0	0.0
03to53	14.9	5.0	11.875	20.13350180015494
03to54	0.55	0.0	0.0	2.235479461111784
03to55	0.0	0.0	0.0	0.0
03to56	0.0	0.0	0.0	0.0
03to57	0.0	0.0	0.0	0.0
03to58	0.0	0.0	0.0	0.0
03to59	0.0	0.0	0.0	0.0
03to60	0.0	0.0	0.0	0.0
03to61	0.0	0.0	0.0	0.0
03to62	0.0	0.0	0.0	0.0
03to63	0.0	0.0	0.0	0.0
03to64	0.0	0.0	0.0	0.0
03to65	0.0	0.0	0.0	0.0
03to66	0.0	0.0	0.0	0.0
03to67	0.0	0.0	0.0	0.0
03to68	0.0	0.0	0.0	0.0
03to69	0.0	0.0	0.0	0.0
03to70	0.0	0.0	0.0	0.0
03to71	0.0	0.0	0.0	0.0
03to72	0.0	0.0	0.0	0.0
03to73	0.0	0.0	0.0	0.0
03to74	0.0	0.0	0.0	0.0
03to75	1.4	0.0	0.0	6.260990336999411
03to76	0.0	0.0	0.0	0.0
03to77	0.85	0.0	0.0	2.996050031203365
03to78	0.15	0.0	0.0	0.6708203932499369
03to79	0.0	0.0	0.0	0.0
03to80	19.15	0.0	0.5	74.68056535742926
03to81	0.0	0.0	0.0	0.0
03to82	0.0	0.0	0.0	0.0
03to83	0.0	0.0	0.0	0.0
04to05	0.0	0.0	0.0	0.0
04to06	0.0	0.0	0.0	0.0
04to07	106.75	18.0	89.875	135.64732717020655
04to08	227.2	148.0	181.5	250.74218254067893
04to09	0.0	0.0	0.0	0.0
04to10	2.5	0.0	0.0	11.180339887498949
04to11	0.5	0.0	0.0	2.23606797749979
04to12	180.9	133.5	145.1875	198.62683870170108
04to13	39.75	0.0	4.0	115.12367491665556
04to14	0.0	0.0	0.0	0.0
04to15	0.0	0.0	0.0	0.0
04to16	0.15	0.0	0.0	0.6708203932499369
04to17	0.0	0.0	0.0	0.0
04to18	0.0	0.0	0.0	0.0
04to19	0.0	0.0	0.0	0.0
04to20	0.0	0.0	0.0	0.0
04to21	0.0	0.0	0.0	0.0
04to22	0.0	0.0	0.0	0.0
04to23	0.0	0.0	0.0	0.0
04to24	0.0	0.0	0.0	0.0
04to25	0.0	0.0	0.0	0.0
04to26	0.0	0.0	0.0	0.0
04to27	0.0	0.0	0.0	0.0
04to28	0.0	0.0	0.0	0.0
04to29	0.0	0.0	0.0	0.0
04to30	0.0	0.0	0.0	0.0
04to31	0.0	0.0	0.0	0.0
04to32	0.0	0.0	0.0	0.0
04to33	0.0	0.0	0.0	0.0
04to34	66.7	1.0	11.25	211.62407086251093
